PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,source_player_id,collection_timestamp,PLAYER_ID,PLAYER_NAME,TimeFrame,PTS,AST,REB,ALL_STAR_APPEARANCES,SEASON_ID,PIE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627736,2025-08-10T09:39:47.785848,,,,,,,,42024,
1629094.0,Marcus,Derrickson,Marcus Derrickson,"Derrickson, Marcus",M. Derrickson,marcus-derrickson,1996-02-01T00:00:00,Georgetown,USA,Georgetown/USA,6-7,249,2.0,32,Forward,Inactive,N,1610612744.0,Warriors,GSW,warriors,Golden State,marcus_derrickson,2018.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1629094,2025-08-10T09:39:48.495671,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629094,2025-08-10T09:39:48.495671,1629094.0,Marcus Derrickson,career,4.2,0.1,1.2,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629094,2025-08-10T09:39:48.495671,,,,,,,,12018,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629094,2025-08-10T09:39:48.495671,,,,,,,,22018,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629094,2025-08-10T09:39:48.495671,,,,,,,,12019,
1642422.0,Armel,Traoré,Armel Traoré,"Traoré, Armel",A. Traoré,armel-traoré,2003-01-23T00:00:00,ADA Blois,France,ADA Blois/France,6-9,245,0.0,,Forward,Inactive,Y,0.0,,,,,tmp_armel_traore,2024.0,2024.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1642422,2025-08-10T09:39:49.155400,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642422,2025-08-10T09:39:49.155400,1642422.0,Armel Traoré,2024-25,1.6,0.1,1.7,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642422,2025-08-10T09:39:49.155400,,,,,,,,12024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642422,2025-08-10T09:39:49.155400,,,,,,,,22024,
1630224.0,Jalen,Green,Jalen Green,"Green, Jalen",J. Green,jalen-green,2002-02-09T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-4,186,4.0,4,Guard,Active,N,1610612756.0,Suns,PHX,suns,Phoenix,jalen_green,2021.0,2025.0,Y,Y,Y,2021,1,2,N,1630224,2025-08-10T09:39:49.825237,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,1630224.0,Jalen Green,2024-25,21.0,3.4,4.6,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,12021,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,22021,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,12022,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,22022,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,12023,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,22023,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,12024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,22024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630224,2025-08-10T09:39:49.834375,,,,,,,,42024,
203487.0,Michael,Carter-Williams,Michael Carter-Williams,"Carter-Williams, Michael",M. Carter-Williams,michael-carter-williams,1991-10-10T00:00:00,Syracuse,USA,Syracuse/USA,6-5,190,10.0,11,Guard,Inactive,N,1610612753.0,Magic,ORL,magic,Orlando,michael_carter-williams,2013.0,2022.0,Y,Y,Y,2013,1,11,N,203487,2025-08-10T09:39:50.514285,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,203487.0,Michael Carter-Williams,career,10.2,4.3,4.3,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,12013,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22013,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22014,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,42014,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,12015,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22015,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,12016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,42016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22017,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,12018,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22018,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,42018,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,12019,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22019,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,12020,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22020,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203487,2025-08-10T09:39:50.514285,,,,,,,,22022,
1629844.0,DJ,McCall,DJ McCall,"McCall, DJ",D. McCall,dj-mccall,1995-10-23T00:00:00,Indiana-Purdue Indianapolis,USA,Indiana-Purdue Indianapolis/USA,,,0.0,,,Inactive,Y,0.0,,,,,dj_mccall,,,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1629844,2025-08-10T09:40:16.415921,,,,,,,,,
1631257.0,Jermaine,Samuels Jr.,Jermaine Samuels Jr.,"Samuels Jr., Jermaine",J. Samuels Jr.,jermaine-samuels-jr,1998-11-13T00:00:00,Villanova,USA,Villanova/USA,6-6,230,2.0,00,Forward,Inactive,Y,1610612745.0,Rockets,HOU,rockets,Houston,jermaine_samuels_jr,2023.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1631257,2025-08-10T09:40:17.105989,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631257,2025-08-10T09:40:17.105989,1631257.0,Jermaine Samuels Jr.,career,1.4,0.2,0.9,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631257,2025-08-10T09:40:17.105989,,,,,,,,12023,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631257,2025-08-10T09:40:17.105989,,,,,,,,22023,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631257,2025-08-10T09:40:17.105989,,,,,,,,12024,
