GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,game_id,game_date,endpoint,dataframe_index,collection_timestamp,TEAM_NAME
0022401200,1610612756,PHX,Phoenix,1628998.0,Cody Martin,Cody,,,12:25,0.154,0.125,0.158,0.0,0.154,0.0,0.0,0.0,0.25,0.182,0.2,0.2,0.0,0.0,1.0,0.2,0.0,0.1,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612756,PHX,Phoenix,1628420.0,Monté Morris,Monté,,,21:02,0.171,0.214,0.219,0.5,0.308,0.0,0.0,0.333,0.182,0.214,0.286,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612756,PHX,Phoenix,1631102.0,TyTy Washington Jr.,TyTy,,,12:59,0.231,0.091,0.227,0.0,0.125,0.0,0.5,0.0,0.125,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.077,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612756,PHX,Phoenix,1627814.0,Damion Lee,Damion,,,5:33,0.364,0.4,0.4,0.0,0.5,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612756,PHX,Phoenix,1629626.0,Bol Bol,Bol,,,4:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612756,PHX,Phoenix,1641779.0,Jalen Bridges,Jalen,,,2:46,0.333,0.0,0.2,0.0,0.5,1.0,1.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,201942.0,DeMar DeRozan,DeMar,F,,27:33,0.193,0.143,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.286,0.0,0.0,1.0,0.333,0.0,0.118,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,1631099.0,Keegan Murray,Keegan,F,,22:43,0.163,0.125,0.178,0.0,0.2,0.0,0.0,0.0,0.389,0.292,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,1627734.0,Domantas Sabonis,Domantas,C,,23:43,0.245,0.333,0.227,0.4,0.211,0.0,0.0,0.8,0.5,0.571,0.353,0.4,0.75,0.0,0.0,0.0,0.25,0.339,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,203897.0,Zach LaVine,Zach,G,,26:34,0.232,0.222,0.224,0.444,0.3,0.0,0.0,0.0,0.0,0.0,0.118,0.333,0.0,0.0,0.0,0.0,0.167,0.242,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,1631165.0,Keon Ellis,Keon,G,,28:45,0.136,0.138,0.157,0.091,0.208,0.0,0.0,0.0,0.111,0.091,0.15,0.0,0.167,1.0,0.0,0.667,0.0,0.127,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,202685.0,Jonas Valančiūnas,Jonas,,,20:58,0.289,0.476,0.289,0.0,0.0,1.0,1.0,0.75,0.467,0.526,0.286,0.4,0.0,0.0,0.0,0.5,0.4,0.458,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,1626168.0,Trey Lyles,Trey,,,24:45,0.179,0.174,0.217,0.286,0.389,0.333,0.333,0.0,0.154,0.095,0.063,0.0,0.333,0.0,0.0,0.0,0.333,0.196,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,1642269.0,Devin Carter,Devin,,,22:30,0.151,0.105,0.159,0.2,0.125,0.0,0.0,0.25,0.2,0.217,0.077,0.125,0.333,0.0,0.0,0.25,0.5,0.114,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,203926.0,Doug McDermott,Doug,,,14:43,0.242,0.154,0.308,0.667,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,1628365.0,Markelle Fultz,Markelle,,,12:00,0.154,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.182,0.5,0.2,0.0,0.5,0.0,0.333,1.0,0.174,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,1642403.0,Isaac Jones,Isaac,,,7:53,0.111,0.167,0.071,0.0,0.0,0.0,0.0,1.0,0.143,0.25,0.0,0.333,0.0,1.0,0.0,0.0,0.0,0.154,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,1629056.0,Terence Davis,Terence,,,7:53,0.111,0.0,0.143,0.0,0.25,0.0,0.0,0.0,0.143,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,203109.0,Jae Crowder,Jae,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,,0022401200,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:49.696797,
0022401200,1610612758,SAC,Sacramento,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401200,2025-04-13,BoxScoreUsageV2,1,2025-08-10T12:41:49.696797,Kings
0022401200,1610612756,PHX,Phoenix,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401200,2025-04-13,BoxScoreUsageV2,1,2025-08-10T12:41:49.696797,Suns
0022401188,1610612752,NYK,New York,1628969.0,Mikal Bridges,Mikal,F,,0:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,200782.0,P.J. Tucker,P.J.,F,,29:14,0.091,0.105,0.096,0.222,0.148,0.0,0.0,0.125,0.1,0.111,0.0,0.143,0.167,1.0,0.0,0.333,0.077,0.103,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1630173.0,Precious Achiuwa,Precious,C,,32:46,0.286,0.276,0.295,0.0,0.0,0.143,0.235,0.2,0.32,0.3,0.1,0.286,0.25,0.0,0.0,0.222,0.2,0.217,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1630540.0,Miles McBride,Miles,G,,29:58,0.239,0.231,0.25,0.273,0.36,0.167,0.133,0.0,0.19,0.143,0.444,0.25,0.429,0.0,0.0,0.158,0.083,0.227,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1626166.0,Cameron Payne,Cameron,G,,33:32,0.218,0.214,0.217,0.3,0.28,0.353,0.316,0.0,0.08,0.069,0.35,0.286,0.143,0.333,1.0,0.176,0.313,0.253,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1629013.0,Landry Shamet,Landry,,,40:26,0.204,0.265,0.233,0.5,0.382,0.19,0.167,0.143,0.048,0.071,0.0,0.0,0.125,0.0,0.0,0.125,0.182,0.282,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1642359.0,Pacôme Dadiet,Pacôme,,,11:02,0.185,0.125,0.143,0.0,0.083,0.333,0.429,0.6,0.25,0.444,0.0,0.333,0.0,0.0,0.0,0.167,0.333,0.154,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1642278.0,Tyler Kolek,Tyler,,,14:28,0.257,0.111,0.192,0.167,0.235,0.333,0.286,0.333,0.2,0.273,0.571,0.6,0.0,0.0,0.0,0.125,0.375,0.167,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1626153.0,Delon Wright,Delon,,,20:38,0.128,0.182,0.171,0.0,0.143,0.091,0.091,0.333,0.0,0.105,0.375,0.0,0.2,0.0,0.0,0.222,0.083,0.132,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1641755.0,Kevin McCullar Jr.,Kevin,,,21:30,0.098,0.063,0.114,0.0,0.056,0.154,0.154,0.0,0.4,0.364,0.154,0.0,0.25,0.5,0.5,0.273,0.231,0.077,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1630699.0,MarJon Beauchamp,MarJon,,,4:52,0.143,0.333,0.125,0.0,0.0,1.0,1.0,0.0,0.8,0.8,0.333,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,1641817.0,Anton Watson,Anton,,,1:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1630592.0,Jalen Wilson,Jalen,F,,37:58,0.148,0.207,0.196,0.455,0.286,0.1,0.167,0.0,0.138,0.118,0.222,0.0,0.0,0.0,0.0,0.133,0.105,0.228,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1630570.0,Trendon Watford,Trendon,F,,33:23,0.25,0.286,0.245,0.167,0.111,0.3,0.333,0.0,0.25,0.219,0.286,0.267,0.667,0.5,0.5,0.313,0.294,0.278,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1629651.0,Nic Claxton,Nic,C,,22:16,0.16,0.278,0.176,0.0,0.0,0.4,0.273,0.25,0.059,0.095,0.0,0.091,0.0,0.0,0.0,0.143,0.286,0.25,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1630553.0,Keon Johnson,Keon,G,,36:44,0.232,0.2,0.232,0.111,0.286,0.2,0.182,0.5,0.259,0.29,0.25,0.267,0.5,0.0,0.333,0.333,0.174,0.189,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1631213.0,Tyrese Martin,Tyrese,G,,31:20,0.3,0.308,0.292,0.286,0.3,0.222,0.154,0.4,0.2,0.233,0.077,0.375,0.0,0.5,0.0,0.133,0.125,0.294,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1641787.0,Tosan Evbuomwan,Tosan,,,20:26,0.064,0.0,0.029,0.0,0.0,0.25,0.222,0.0,0.267,0.222,0.556,0.143,0.5,0.0,1.0,0.267,0.143,0.038,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1631166.0,Drew Timme,Drew,,,30:42,0.231,0.167,0.234,0.125,0.24,0.154,0.222,0.0,0.381,0.333,0.143,0.222,0.0,0.0,0.0,0.105,0.429,0.159,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1630623.0,Tyson Etienne,Tyson,,,17:09,0.108,0.083,0.111,0.2,0.188,0.25,0.167,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.111,0.111,0.135,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1641727.0,Dariq Whitehead,Dariq,,,10:02,0.12,0.111,0.167,1.0,0.286,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.115,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1641736.0,Reece Beekman,Reece,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1641721.0,Maxwell Lewis,Maxwell,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612751,BKN,Brooklyn,1630533.0,Ziaire Williams,Ziaire,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,,0022401188,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:50.355253,
0022401188,1610612752,NYK,New York,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401188,2025-04-13,BoxScoreUsageV2,1,2025-08-10T12:41:50.355253,Knicks
0022401188,1610612751,BKN,Brooklyn,,,,,,240:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401188,2025-04-13,BoxScoreUsageV2,1,2025-08-10T12:41:50.355253,Nets
0022401192,1610612765,DET,Detroit,1641842.0,Ronald Holland II,Ronald,F,,22:36,0.078,0.087,0.095,0.1,0.091,0.0,0.25,0.0,0.0,0.0,0.063,0.0,0.2,0.5,0.0,0.167,0.5,0.086,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,202699.0,Tobias Harris,Tobias,F,,10:03,0.227,0.25,0.158,0.0,0.111,0.0,0.0,0.0,0.5,0.5,0.2,0.667,0.667,0.0,0.0,0.5,0.0,0.222,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1631105.0,Jalen Duren,Jalen,C,,8:21,0.222,0.286,0.188,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,203501.0,Tim Hardaway Jr.,Tim,G,,12:00,0.138,0.1,0.167,0.25,0.308,0.0,0.0,0.0,0.167,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1631204.0,Marcus Sasser,Marcus,G,,43:10,0.223,0.167,0.224,0.056,0.125,0.333,0.273,0.0,0.042,0.031,0.37,0.25,0.286,0.0,0.6,0.063,0.25,0.162,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1627736.0,Malik Beasley,Malik,,,19:01,0.333,0.4,0.389,0.636,0.55,0.0,0.0,0.0,0.143,0.091,0.125,0.167,0.2,0.0,0.0,0.167,0.4,0.442,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1630194.0,Paul Reed,Paul,,,22:18,0.137,0.16,0.143,0.0,0.0,0.0,0.0,0.5,0.571,0.545,0.278,0.167,0.0,0.5,0.5,0.375,0.0,0.127,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1631323.0,Simone Fontecchio,Simone,,,19:15,0.245,0.25,0.243,0.333,0.304,0.333,0.167,0.5,0.0,0.214,0.125,0.5,0.0,0.0,0.25,0.167,0.143,0.273,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1642450.0,Daniss Jenkins,Daniss,,,10:37,0.179,0.1,0.16,0.0,0.154,0.0,0.667,0.0,0.5,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.4,0.083,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1630322.0,Lindy Waters III,Lindy,,,35:23,0.182,0.176,0.213,0.429,0.39,0.0,0.0,0.0,0.316,0.188,0.045,0.0,0.333,1.0,0.0,0.071,0.0,0.2,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1641752.0,Bobi Klintman,Bobi,,,22:55,0.161,0.273,0.167,0.25,0.16,0.167,0.286,0.125,0.143,0.136,0.462,0.0,1.0,0.0,0.0,0.6,0.111,0.259,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1642449.0,Tolu Smith,Tolu,,,22:21,0.2,0.316,0.184,0.0,0.0,0.25,0.3,0.4,0.25,0.308,0.0,0.4,0.0,0.0,0.5,0.333,0.4,0.259,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1631199.0,Ron Harper Jr.,Ron,,,17:00,0.205,0.067,0.216,0.0,0.273,0.333,0.286,0.571,0.273,0.389,0.222,0.0,0.0,0.0,0.0,0.0,0.25,0.098,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,1630595.0,Cade Cunningham,Cade,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612765,DET,Detroit,203471.0,Dennis Schröder,Dennis,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1626192.0,Pat Connaughton,Pat,F,,43:34,0.34,0.4,0.403,0.278,0.343,0.375,0.45,0.25,0.357,0.344,0.208,0.125,0.5,0.0,0.333,0.167,0.438,0.377,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1628398.0,Kyle Kuzma,Kyle,F,,12:00,0.379,0.5,0.417,0.556,0.5,0.5,0.5,0.0,0.167,0.143,0.222,0.2,0.0,0.0,0.0,0.0,0.5,0.512,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1631250.0,Pete Nance,Pete,C,,43:14,0.168,0.175,0.169,0.294,0.273,0.0,0.0,0.25,0.185,0.194,0.2,0.267,0.0,0.5,0.0,0.357,0.0,0.167,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1631260.0,AJ Green,AJ,G,,18:54,0.119,0.095,0.143,0.167,0.19,0.0,0.0,0.0,0.176,0.158,0.267,0.0,0.0,0.0,0.0,0.333,0.0,0.103,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1631123.0,Jamaree Bouyea,Jamaree,G,,47:18,0.176,0.116,0.13,0.05,0.1,0.235,0.273,0.0,0.107,0.088,0.269,0.313,0.5,0.4,0.333,0.067,0.316,0.122,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1641890.0,Tyler Smith,Tyler,,,29:33,0.188,0.214,0.2,0.364,0.261,0.308,0.222,0.5,0.182,0.267,0.0,0.182,0.25,0.333,0.0,0.167,0.188,0.25,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1641748.0,Andre Jackson Jr.,Andre,,,36:01,0.139,0.118,0.103,0.067,0.032,0.0,0.0,0.25,0.125,0.15,0.211,0.357,0.0,0.0,0.5,0.273,0.0,0.095,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1641753.0,Chris Livingston,Chris,,,18:28,0.125,0.133,0.12,0.0,0.0,0.667,0.5,0.5,0.455,0.462,0.2,0.083,0.0,0.0,0.0,0.222,0.5,0.15,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1630649.0,Stanley Umude,Stanley,,,15:58,0.057,0.0,0.087,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.5,0.0,0.143,0.0,0.0,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1626171.0,Bobby Portis,Bobby,,DND - Rest,,0.0,,,,,,,,,,,,,,,,,,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,1631157.0,Ryan Rollins,Ryan,,DND - Injury/Illness,,0.0,,,,,,,,,,,,,,,,,,0022401192,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.029203,
0022401192,1610612749,MIL,Milwaukee,,,,,,265:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401192,2025-04-13,BoxScoreUsageV2,1,2025-08-10T12:41:51.030203,Bucks
0022401192,1610612765,DET,Detroit,,,,,,265:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0022401192,2025-04-13,BoxScoreUsageV2,1,2025-08-10T12:41:51.030203,Pistons
0022401187,1610612766,CHA,Charlotte,1629006.0,Josh Okogie,Josh,F,,18:08,0.351,0.364,0.357,0.5,0.538,0.571,0.625,0.0,0.133,0.118,0.286,0.2,0.0,0.5,0.0,0.0,0.6,0.424,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,1642275.0,Tidjane Salaün,Tidjane,F,,35:53,0.165,0.042,0.169,0.111,0.233,0.25,0.167,0.0,0.2,0.132,0.111,0.133,0.0,0.0,0.5,0.25,0.111,0.077,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,203994.0,Jusuf Nurkić,Jusuf,C,,28:37,0.21,0.353,0.204,0.111,0.111,0.167,0.273,0.4,0.292,0.31,0.167,0.25,0.6,0.5,0.0,0.222,0.333,0.286,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,1629610.0,DaQuan Jeffries,DaQuan,G,,28:04,0.217,0.235,0.25,0.333,0.296,0.0,0.111,0.2,0.13,0.143,0.0,0.125,0.25,0.0,0.0,0.125,0.25,0.229,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,1642354.0,KJ Simpson,KJ,G,,32:15,0.111,0.056,0.113,0.0,0.08,0.0,0.0,0.143,0.174,0.167,0.385,0.182,0.25,0.0,0.0,0.167,0.091,0.037,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,1631301.0,Jaylen Sims,Jaylen,,,20:23,0.224,0.308,0.231,0.667,0.294,0.5,0.3,0.1,0.0,0.043,0.25,0.167,0.143,0.0,0.333,0.429,0.25,0.364,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,201959.0,Taj Gibson,Taj,,,11:14,0.148,0.2,0.15,0.0,0.0,0.0,0.0,0.571,0.333,0.462,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.174,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,1641878.0,Damion Baugh,Damion,,,25:59,0.219,0.158,0.208,0.0,0.15,0.0,0.0,0.188,0.286,0.233,0.429,0.4,0.167,0.5,0.25,0.2,0.0,0.122,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,1631217.0,Moussa Diabaté,Moussa,,,24:40,0.23,0.235,0.196,0.0,0.053,0.333,0.364,0.25,0.357,0.3,0.0,0.333,0.333,0.5,0.5,0.222,0.25,0.227,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,1631111.0,Wendell Moore Jr.,Wendell,,,14:47,0.135,0.214,0.172,0.5,0.273,0.0,0.0,0.222,0.125,0.176,0.182,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612766,CHA,Charlotte,203552.0,Seth Curry,Seth,,DNP - Coach's Decision,,0.0,,,,,,,,,,,,,,,,,,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612738,BOS,Boston,1630573.0,Sam Hauser,Sam,F,,28:34,0.156,0.211,0.173,0.5,0.233,0.429,0.273,0.0,0.091,0.071,0.077,0.0,0.0,0.0,0.0,0.0,0.3,0.283,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
0022401187,1610612738,BOS,Boston,1628470.0,Torrey Craig,Torrey,F,,19:04,0.119,0.0,0.083,0.0,0.105,0.0,0.0,0.0,0.188,0.167,0.111,0.667,0.2,0.0,0.0,0.4,0.0,0.0,0022401187,2025-04-13,BoxScoreUsageV2,0,2025-08-10T12:41:51.694853,
